negocio,data,modalidade,valor_bruto
mercadinho,2025-06-22,pix,945.33
mercadinho,2025-06-22,debito,943.75
mercadinho,2025-06-22,credito_vista,410.88
mercadinho,2025-06-22,credito_4x,68.17
mercadinho,2025-06-23,pix,2327.35
mercadinho,2025-06-23,debito,1617.76
mercadinho,2025-06-23,credito_vista,754.89
mercadinho,2025-06-23,credito_4x,129.61
mercadinho,2025-06-24,pix,1727.06
mercadinho,2025-06-24,debito,1514.48
mercadinho,2025-06-24,credito_vista,841.23
mercadinho,2025-06-24,credito_4x,126.84
mercadinho,2025-06-25,pix,1285.82
mercadinho,2025-06-25,debito,973.64
mercadinho,2025-06-25,credito_vista,798.9
mercadinho,2025-06-25,credito_4x,82.58
mercadinho,2025-06-26,pix,1171.23
mercadinho,2025-06-26,debito,929.01
mercadinho,2025-06-26,credito_vista,535.25
mercadinho,2025-06-26,credito_4x,79.85
mercadinho,2025-06-27,pix,1908.3
mercadinho,2025-06-27,debito,1708.64
mercadinho,2025-06-27,credito_vista,833.17
mercadinho,2025-06-27,credito_4x,167.63
mercadinho,2025-06-28,pix,1608.24
mercadinho,2025-06-28,debito,1741.03
mercadinho,2025-06-28,credito_vista,791.19
mercadinho,2025-06-28,credito_4x,98.98
mercadinho,2025-06-29,pix,841.17
mercadinho,2025-06-29,debito,722.05
mercadinho,2025-06-29,credito_vista,456.14
mercadinho,2025-06-29,credito_4x,63.77
mercadinho,2025-06-30,pix,1345.08
mercadinho,2025-06-30,debito,1171.27
mercadinho,2025-06-30,credito_vista,654.1
mercadinho,2025-06-30,credito_4x,155.43
mercadinho,2025-07-01,pix,2406.41
mercadinho,2025-07-01,debito,1565.32
mercadinho,2025-07-01,credito_vista,991.7
mercadinho,2025-07-01,credito_4x,329.71
mercadinho,2025-07-02,pix,2604.1
mercadinho,2025-07-02,debito,2223.55
mercadinho,2025-07-02,credito_vista,1038.71
mercadinho,2025-07-02,credito_4x,268.25
mercadinho,2025-07-03,pix,2120.14
mercadinho,2025-07-03,debito,2444.85
mercadinho,2025-07-03,credito_vista,1345.61
mercadinho,2025-07-03,credito_4x,180.35
mercadinho,2025-07-04,pix,3253.55
mercadinho,2025-07-04,debito,2818.05
mercadinho,2025-07-04,credito_vista,1782.52
mercadinho,2025-07-04,credito_4x,182.73
mercadinho,2025-07-05,pix,3572.73
mercadinho,2025-07-05,debito,2487.69
mercadinho,2025-07-05,credito_vista,1846.3
mercadinho,2025-07-05,credito_4x,438.01
mercadinho,2025-07-06,pix,1524.37
mercadinho,2025-07-06,debito,1198.19
mercadinho,2025-07-06,credito_vista,726.69
mercadinho,2025-07-06,credito_4x,145.58
mercadinho,2025-07-07,pix,1882.32
mercadinho,2025-07-07,debito,1779.44
mercadinho,2025-07-07,credito_vista,1113.85
mercadinho,2025-07-07,credito_4x,191.95
mercadinho,2025-07-08,pix,2157.4
mercadinho,2025-07-08,debito,1825.4
mercadinho,2025-07-08,credito_vista,1109.27
mercadinho,2025-07-08,credito_4x,196.53
mercadinho,2025-07-09,pix,2130.93
mercadinho,2025-07-09,debito,1935.03
mercadinho,2025-07-09,credito_vista,916.69
mercadinho,2025-07-09,credito_4x,350.24
mercadinho,2025-07-10,pix,2840.49
mercadinho,2025-07-10,debito,2198.32
mercadinho,2025-07-10,credito_vista,1193.08
mercadinho,2025-07-10,credito_4x,205.93
mercadinho,2025-07-11,pix,2278.02
mercadinho,2025-07-11,debito,1865.5
mercadinho,2025-07-11,credito_vista,1031.01
mercadinho,2025-07-11,credito_4x,137.14
mercadinho,2025-07-12,pix,2874.29
mercadinho,2025-07-12,debito,2159.47
mercadinho,2025-07-12,credito_vista,1072.54
mercadinho,2025-07-12,credito_4x,318.38
mercadinho,2025-07-13,pix,1052.75
mercadinho,2025-07-13,debito,951.5
mercadinho,2025-07-13,credito_vista,571.38
mercadinho,2025-07-13,credito_4x,164.09
mercadinho,2025-07-14,pix,1853.02
mercadinho,2025-07-14,debito,1893.13
mercadinho,2025-07-14,credito_vista,1160.5
mercadinho,2025-07-14,credito_4x,318.65
mercadinho,2025-07-15,pix,1919.9
mercadinho,2025-07-15,debito,1390.74
mercadinho,2025-07-15,credito_vista,663.51
mercadinho,2025-07-15,credito_4x,201.4
mercadinho,2025-07-16,pix,2264.54
mercadinho,2025-07-16,debito,1323.51
mercadinho,2025-07-16,credito_vista,791.52
mercadinho,2025-07-16,credito_4x,197.55
mercadinho,2025-07-17,pix,1547.77
mercadinho,2025-07-17,debito,1224.57
mercadinho,2025-07-17,credito_vista,706.05
mercadinho,2025-07-17,credito_4x,208.37
mercadinho,2025-07-18,pix,1996.27
mercadinho,2025-07-18,debito,1543.12
mercadinho,2025-07-18,credito_vista,909.26
mercadinho,2025-07-18,credito_4x,204.84
mercadinho,2025-07-19,pix,1961.3
mercadinho,2025-07-19,debito,1767.79
mercadinho,2025-07-19,credito_vista,856.34
mercadinho,2025-07-19,credito_4x,204.93
mercadinho,2025-07-20,pix,1240.09
mercadinho,2025-07-20,debito,1070.38
mercadinho,2025-07-20,credito_vista,466.34
mercadinho,2025-07-20,credito_4x,89.45
mercadinho,2025-07-21,pix,2142.19
mercadinho,2025-07-21,debito,1517.46
mercadinho,2025-07-21,credito_vista,1078.63
mercadinho,2025-07-21,credito_4x,219.74
mercadinho,2025-07-22,pix,1908.94
mercadinho,2025-07-22,debito,1475.34
mercadinho,2025-07-22,credito_vista,1043.7
mercadinho,2025-07-22,credito_4x,146.37
mercadinho,2025-07-23,pix,1831.0
mercadinho,2025-07-23,debito,1263.14
mercadinho,2025-07-23,credito_vista,666.08
mercadinho,2025-07-23,credito_4x,148.82
mercadinho,2025-07-24,pix,1838.77
mercadinho,2025-07-24,debito,1534.06
mercadinho,2025-07-24,credito_vista,637.45
mercadinho,2025-07-24,credito_4x,149.99
mercadinho,2025-07-25,pix,1829.72
mercadinho,2025-07-25,debito,1163.25
mercadinho,2025-07-25,credito_vista,820.06
mercadinho,2025-07-25,credito_4x,319.87
mercadinho,2025-07-26,pix,2518.15
mercadinho,2025-07-26,debito,1498.7
mercadinho,2025-07-26,credito_vista,1092.4
mercadinho,2025-07-26,credito_4x,246.72
mercadinho,2025-07-27,pix,1053.34
mercadinho,2025-07-27,debito,708.53
mercadinho,2025-07-27,credito_vista,484.05
mercadinho,2025-07-27,credito_4x,97.04
mercadinho,2025-07-28,pix,1485.51
mercadinho,2025-07-28,debito,1319.47
mercadinho,2025-07-28,credito_vista,825.17
mercadinho,2025-07-28,credito_4x,150.23
mercadinho,2025-07-29,pix,1423.75
mercadinho,2025-07-29,debito,1042.41
mercadinho,2025-07-29,credito_vista,640.4
mercadinho,2025-07-29,credito_4x,163.51
mercadinho,2025-07-30,pix,1696.77
mercadinho,2025-07-30,debito,1025.86
mercadinho,2025-07-30,credito_vista,747.42
mercadinho,2025-07-30,credito_4x,113.99
mercadinho,2025-07-31,pix,1416.55
mercadinho,2025-07-31,debito,963.21
mercadinho,2025-07-31,credito_vista,762.44
mercadinho,2025-07-31,credito_4x,97.33
mercadinho,2025-08-01,pix,3224.51
mercadinho,2025-08-01,debito,2104.28
mercadinho,2025-08-01,credito_vista,1136.92
mercadinho,2025-08-01,credito_4x,252.51
mercadinho,2025-08-02,pix,3040.64
mercadinho,2025-08-02,debito,3034.93
mercadinho,2025-08-02,credito_vista,1449.75
mercadinho,2025-08-02,credito_4x,195.86
mercadinho,2025-08-03,pix,1272.94
mercadinho,2025-08-03,debito,1105.67
mercadinho,2025-08-03,credito_vista,498.39
mercadinho,2025-08-03,credito_4x,144.0
mercadinho,2025-08-04,pix,2549.68
mercadinho,2025-08-04,debito,1996.94
mercadinho,2025-08-04,credito_vista,981.83
mercadinho,2025-08-04,credito_4x,223.22
mercadinho,2025-08-05,pix,1942.16
mercadinho,2025-08-05,debito,1711.03
mercadinho,2025-08-05,credito_vista,816.94
mercadinho,2025-08-05,credito_4x,229.69
mercadinho,2025-08-06,pix,2516.65
mercadinho,2025-08-06,debito,1986.63
mercadinho,2025-08-06,credito_vista,1218.15
mercadinho,2025-08-06,credito_4x,105.89
mercadinho,2025-08-07,pix,2318.98
mercadinho,2025-08-07,debito,1879.61
mercadinho,2025-08-07,credito_vista,1421.2
mercadinho,2025-08-07,credito_4x,240.41
mercadinho,2025-08-08,pix,3191.7
mercadinho,2025-08-08,debito,2735.99
mercadinho,2025-08-08,credito_vista,1840.64
mercadinho,2025-08-08,credito_4x,164.3
mercadinho,2025-08-09,pix,2619.58
mercadinho,2025-08-09,debito,1907.55
mercadinho,2025-08-09,credito_vista,1728.85
mercadinho,2025-08-09,credito_4x,244.29
mercadinho,2025-08-10,pix,1708.57
mercadinho,2025-08-10,debito,1338.32
mercadinho,2025-08-10,credito_vista,679.39
mercadinho,2025-08-10,credito_4x,230.74
mercadinho,2025-08-11,pix,1418.1
mercadinho,2025-08-11,debito,1343.48
mercadinho,2025-08-11,credito_vista,887.7
mercadinho,2025-08-11,credito_4x,177.74
mercadinho,2025-08-12,pix,1421.73
mercadinho,2025-08-12,debito,1297.62
mercadinho,2025-08-12,credito_vista,653.84
mercadinho,2025-08-12,credito_4x,239.57
mercadinho,2025-08-13,pix,1500.7
mercadinho,2025-08-13,debito,1223.07
mercadinho,2025-08-13,credito_vista,930.5
mercadinho,2025-08-13,credito_4x,191.84
mercadinho,2025-08-14,pix,1873.77
mercadinho,2025-08-14,debito,1652.74
mercadinho,2025-08-14,credito_vista,1041.5
mercadinho,2025-08-14,credito_4x,308.36
mercadinho,2025-08-15,pix,2564.52
mercadinho,2025-08-15,debito,1781.84
mercadinho,2025-08-15,credito_vista,967.29
mercadinho,2025-08-15,credito_4x,193.34
mercadinho,2025-08-16,pix,2431.98
mercadinho,2025-08-16,debito,1893.69
mercadinho,2025-08-16,credito_vista,1354.2
mercadinho,2025-08-16,credito_4x,199.41
mercadinho,2025-08-17,pix,934.14
mercadinho,2025-08-17,debito,802.1
mercadinho,2025-08-17,credito_vista,502.31
mercadinho,2025-08-17,credito_4x,137.25
mercadinho,2025-08-18,pix,1509.38
mercadinho,2025-08-18,debito,1379.81
mercadinho,2025-08-18,credito_vista,821.54
mercadinho,2025-08-18,credito_4x,180.05
mercadinho,2025-08-19,pix,1805.82
mercadinho,2025-08-19,debito,1595.45
mercadinho,2025-08-19,credito_vista,984.66
mercadinho,2025-08-19,credito_4x,154.28
mercadinho,2025-08-20,pix,1945.2
mercadinho,2025-08-20,debito,1520.46
mercadinho,2025-08-20,credito_vista,818.38
mercadinho,2025-08-20,credito_4x,116.15
mercadinho,2025-08-21,pix,2077.51
mercadinho,2025-08-21,debito,1681.8
mercadinho,2025-08-21,credito_vista,871.9
mercadinho,2025-08-21,credito_4x,233.98
mercadinho,2025-08-22,pix,2480.92
mercadinho,2025-08-22,debito,1818.99
mercadinho,2025-08-22,credito_vista,1082.4
mercadinho,2025-08-22,credito_4x,182.61
mercadinho,2025-08-23,pix,1796.21
mercadinho,2025-08-23,debito,1549.28
mercadinho,2025-08-23,credito_vista,898.93
mercadinho,2025-08-23,credito_4x,162.89
mercadinho,2025-08-24,pix,914.18
mercadinho,2025-08-24,debito,842.28
mercadinho,2025-08-24,credito_vista,429.7
mercadinho,2025-08-24,credito_4x,59.66
mercadinho,2025-08-25,pix,1581.5
mercadinho,2025-08-25,debito,1054.32
mercadinho,2025-08-25,credito_vista,770.22
mercadinho,2025-08-25,credito_4x,161.26
mercadinho,2025-08-26,pix,1159.71
mercadinho,2025-08-26,debito,945.09
mercadinho,2025-08-26,credito_vista,659.93
mercadinho,2025-08-26,credito_4x,203.14
mercadinho,2025-08-27,pix,1328.32
mercadinho,2025-08-27,debito,861.94
mercadinho,2025-08-27,credito_vista,579.81
mercadinho,2025-08-27,credito_4x,137.33
mercadinho,2025-08-28,pix,1183.92
mercadinho,2025-08-28,debito,1000.63
mercadinho,2025-08-28,credito_vista,580.36
mercadinho,2025-08-28,credito_4x,116.92
mercadinho,2025-08-29,pix,1735.65
mercadinho,2025-08-29,debito,1612.76
mercadinho,2025-08-29,credito_vista,919.92
mercadinho,2025-08-29,credito_4x,161.14
mercadinho,2025-08-30,pix,2267.72
mercadinho,2025-08-30,debito,1534.54
mercadinho,2025-08-30,credito_vista,769.39
mercadinho,2025-08-30,credito_4x,163.36
mercadinho,2025-08-31,pix,839.72
mercadinho,2025-08-31,debito,735.43
mercadinho,2025-08-31,credito_vista,384.55
mercadinho,2025-08-31,credito_4x,76.93
mercadinho,2025-09-01,pix,2129.02
mercadinho,2025-09-01,debito,2036.4
mercadinho,2025-09-01,credito_vista,942.84
mercadinho,2025-09-01,credito_4x,242.19
mercadinho,2025-09-02,pix,2036.26
mercadinho,2025-09-02,debito,1833.07
mercadinho,2025-09-02,credito_vista,1203.1
mercadinho,2025-09-02,credito_4x,183.63
mercadinho,2025-09-03,pix,1866.81
mercadinho,2025-09-03,debito,1569.97
mercadinho,2025-09-03,credito_vista,860.22
mercadinho,2025-09-03,credito_4x,174.23
mercadinho,2025-09-04,pix,2147.52
mercadinho,2025-09-04,debito,1881.25
mercadinho,2025-09-04,credito_vista,1213.95
mercadinho,2025-09-04,credito_4x,116.89
mercadinho,2025-09-05,pix,2199.28
mercadinho,2025-09-05,debito,1646.04
mercadinho,2025-09-05,credito_vista,1047.73
mercadinho,2025-09-05,credito_4x,175.72
mercadinho,2025-09-06,pix,2957.11
mercadinho,2025-09-06,debito,2005.87
mercadinho,2025-09-06,credito_vista,1196.69
mercadinho,2025-09-06,credito_4x,242.92
mercadinho,2025-09-07,pix,1333.29
mercadinho,2025-09-07,debito,1095.81
mercadinho,2025-09-07,credito_vista,526.86
mercadinho,2025-09-07,credito_4x,191.68
mercadinho,2025-09-08,pix,3076.16
mercadinho,2025-09-08,debito,2353.77
mercadinho,2025-09-08,credito_vista,1324.75
mercadinho,2025-09-08,credito_4x,285.25
mercadinho,2025-09-09,pix,1617.2
mercadinho,2025-09-09,debito,1585.88
mercadinho,2025-09-09,credito_vista,882.54
mercadinho,2025-09-09,credito_4x,132.35
mercadinho,2025-09-10,pix,1955.11
mercadinho,2025-09-10,debito,1568.77
mercadinho,2025-09-10,credito_vista,693.65
mercadinho,2025-09-10,credito_4x,284.84
mercadinho,2025-09-11,pix,1727.37
mercadinho,2025-09-11,debito,1484.05
mercadinho,2025-09-11,credito_vista,1013.35
mercadinho,2025-09-11,credito_4x,93.29
mercadinho,2025-09-12,pix,2497.11
mercadinho,2025-09-12,debito,2110.09
mercadinho,2025-09-12,credito_vista,1377.23
mercadinho,2025-09-12,credito_4x,230.6
mercadinho,2025-09-13,pix,2129.31
mercadinho,2025-09-13,debito,2459.24
mercadinho,2025-09-13,credito_vista,1188.65
mercadinho,2025-09-13,credito_4x,254.09
mercadinho,2025-09-14,pix,1018.6
mercadinho,2025-09-14,debito,1088.46
mercadinho,2025-09-14,credito_vista,518.19
mercadinho,2025-09-14,credito_4x,85.14
mercadinho,2025-09-15,pix,1995.17
mercadinho,2025-09-15,debito,1262.48
mercadinho,2025-09-15,credito_vista,893.09
mercadinho,2025-09-15,credito_4x,129.95
mercadinho,2025-09-16,pix,1592.8
mercadinho,2025-09-16,debito,1329.95
mercadinho,2025-09-16,credito_vista,673.87
mercadinho,2025-09-16,credito_4x,205.61
mercadinho,2025-09-17,pix,1536.53
mercadinho,2025-09-17,debito,1509.66
mercadinho,2025-09-17,credito_vista,845.92
mercadinho,2025-09-17,credito_4x,146.24
mercadinho,2025-09-18,pix,1481.12
mercadinho,2025-09-18,debito,1495.75
mercadinho,2025-09-18,credito_vista,727.63
mercadinho,2025-09-18,credito_4x,232.9
mercadinho,2025-09-19,pix,2120.47
mercadinho,2025-09-19,debito,1858.8
mercadinho,2025-09-19,credito_vista,1368.41
mercadinho,2025-09-19,credito_4x,300.73
mercadinho,2025-09-20,pix,1922.2
mercadinho,2025-09-20,debito,1697.56
mercadinho,2025-09-20,credito_vista,1038.53
mercadinho,2025-09-20,credito_4x,291.75
mercadinho,2025-09-21,pix,1197.97
mercadinho,2025-09-21,debito,916.29
mercadinho,2025-09-21,credito_vista,539.51
mercadinho,2025-09-21,credito_4x,97.85
mercadinho,2025-09-22,pix,1859.55
mercadinho,2025-09-22,debito,1425.81
mercadinho,2025-09-22,credito_vista,957.54
mercadinho,2025-09-22,credito_4x,195.2
mercadinho,2025-09-23,pix,1603.77
mercadinho,2025-09-23,debito,1306.94
mercadinho,2025-09-23,credito_vista,892.42
mercadinho,2025-09-23,credito_4x,109.83
mercadinho,2025-09-24,pix,1268.25
mercadinho,2025-09-24,debito,1172.37
mercadinho,2025-09-24,credito_vista,767.85
mercadinho,2025-09-24,credito_4x,132.67
mercadinho,2025-09-25,pix,1233.92
mercadinho,2025-09-25,debito,947.9
mercadinho,2025-09-25,credito_vista,636.53
mercadinho,2025-09-25,credito_4x,66.17
mercadinho,2025-09-26,pix,1764.41
mercadinho,2025-09-26,debito,1438.21
mercadinho,2025-09-26,credito_vista,911.7
mercadinho,2025-09-26,credito_4x,361.43
mercadinho,2025-09-27,pix,1563.38
mercadinho,2025-09-27,debito,1659.32
mercadinho,2025-09-27,credito_vista,1016.32
mercadinho,2025-09-27,credito_4x,143.3
mercadinho,2025-09-28,pix,808.81
mercadinho,2025-09-28,debito,632.99
mercadinho,2025-09-28,credito_vista,423.18
mercadinho,2025-09-28,credito_4x,106.35
mercadinho,2025-09-29,pix,1149.32
mercadinho,2025-09-29,debito,1084.21
mercadinho,2025-09-29,credito_vista,730.61
mercadinho,2025-09-29,credito_4x,96.76
mercadinho,2025-09-30,pix,1187.48
mercadinho,2025-09-30,debito,1110.09
mercadinho,2025-09-30,credito_vista,623.24
mercadinho,2025-09-30,credito_4x,106.62
mercadinho,2025-10-01,pix,1832.41
mercadinho,2025-10-01,debito,1552.71
mercadinho,2025-10-01,credito_vista,896.32
mercadinho,2025-10-01,credito_4x,130.37
mercadinho,2025-10-02,pix,2699.39
mercadinho,2025-10-02,debito,1500.71
mercadinho,2025-10-02,credito_vista,960.35
mercadinho,2025-10-02,credito_4x,275.77
mercadinho,2025-10-03,pix,2917.65
mercadinho,2025-10-03,debito,2201.06
mercadinho,2025-10-03,credito_vista,1537.08
mercadinho,2025-10-03,credito_4x,321.65
mercadinho,2025-10-04,pix,3265.6
mercadinho,2025-10-04,debito,2688.26
mercadinho,2025-10-04,credito_vista,1545.2
mercadinho,2025-10-04,credito_4x,278.15
mercadinho,2025-10-05,pix,1201.0
mercadinho,2025-10-05,debito,1052.36
mercadinho,2025-10-05,credito_vista,589.01
mercadinho,2025-10-05,credito_4x,95.5
mercadinho,2025-10-06,pix,2098.92
mercadinho,2025-10-06,debito,1829.79
mercadinho,2025-10-06,credito_vista,1278.25
mercadinho,2025-10-06,credito_4x,252.03
mercadinho,2025-10-07,pix,2443.47
mercadinho,2025-10-07,debito,1678.14
mercadinho,2025-10-07,credito_vista,1046.5
mercadinho,2025-10-07,credito_4x,221.11
mercadinho,2025-10-08,pix,2156.39
mercadinho,2025-10-08,debito,1555.63
mercadinho,2025-10-08,credito_vista,1027.36
mercadinho,2025-10-08,credito_4x,267.51
mercadinho,2025-10-09,pix,2152.94
mercadinho,2025-10-09,debito,1601.63
mercadinho,2025-10-09,credito_vista,1226.29
mercadinho,2025-10-09,credito_4x,249.39
mercadinho,2025-10-10,pix,2924.18
mercadinho,2025-10-10,debito,2686.36
mercadinho,2025-10-10,credito_vista,2039.21
mercadinho,2025-10-10,credito_4x,363.94
mercadinho,2025-10-11,pix,2362.38
mercadinho,2025-10-11,debito,1716.8
mercadinho,2025-10-11,credito_vista,975.29
mercadinho,2025-10-11,credito_4x,276.99
mercadinho,2025-10-12,pix,1103.31
mercadinho,2025-10-12,debito,1008.58
mercadinho,2025-10-12,credito_vista,564.73
mercadinho,2025-10-12,credito_4x,121.79
mercadinho,2025-10-13,pix,1561.11
mercadinho,2025-10-13,debito,1349.07
mercadinho,2025-10-13,credito_vista,859.52
mercadinho,2025-10-13,credito_4x,140.53
mercadinho,2025-10-14,pix,1754.14
mercadinho,2025-10-14,debito,1516.52
mercadinho,2025-10-14,credito_vista,803.4
mercadinho,2025-10-14,credito_4x,188.52
mercadinho,2025-10-15,pix,1776.42
mercadinho,2025-10-15,debito,1585.71
mercadinho,2025-10-15,credito_vista,765.37
mercadinho,2025-10-15,credito_4x,157.58
mercadinho,2025-10-16,pix,1579.2
mercadinho,2025-10-16,debito,1586.06
mercadinho,2025-10-16,credito_vista,685.42
mercadinho,2025-10-16,credito_4x,147.8
mercadinho,2025-10-17,pix,1821.62
mercadinho,2025-10-17,debito,1572.12
mercadinho,2025-10-17,credito_vista,1008.45
mercadinho,2025-10-17,credito_4x,224.9
mercadinho,2025-10-18,pix,2087.97
mercadinho,2025-10-18,debito,1636.09
mercadinho,2025-10-18,credito_vista,698.45
mercadinho,2025-10-18,credito_4x,317.12
mercadinho,2025-10-19,pix,1026.95
mercadinho,2025-10-19,debito,694.29
mercadinho,2025-10-19,credito_vista,600.64
mercadinho,2025-10-19,credito_4x,53.08
mercadinho,2025-10-20,pix,2304.12
mercadinho,2025-10-20,debito,1415.42
mercadinho,2025-10-20,credito_vista,810.19
mercadinho,2025-10-20,credito_4x,133.65
mercadinho,2025-10-21,pix,1426.06
mercadinho,2025-10-21,debito,1378.5
mercadinho,2025-10-21,credito_vista,612.21
mercadinho,2025-10-21,credito_4x,161.0
mercadinho,2025-10-22,pix,1669.58
mercadinho,2025-10-22,debito,1329.33
mercadinho,2025-10-22,credito_vista,892.5
mercadinho,2025-10-22,credito_4x,159.05
mercadinho,2025-10-23,pix,1511.12
mercadinho,2025-10-23,debito,1292.82
mercadinho,2025-10-23,credito_vista,659.71
mercadinho,2025-10-23,credito_4x,137.18
mercadinho,2025-10-24,pix,2143.92
mercadinho,2025-10-24,debito,1854.72
mercadinho,2025-10-24,credito_vista,969.07
mercadinho,2025-10-24,credito_4x,191.82
mercadinho,2025-10-25,pix,1740.5
mercadinho,2025-10-25,debito,1331.68
mercadinho,2025-10-25,credito_vista,717.16
mercadinho,2025-10-25,credito_4x,193.71
mercadinho,2025-10-26,pix,863.43
mercadinho,2025-10-26,debito,660.97
mercadinho,2025-10-26,credito_vista,347.14
mercadinho,2025-10-26,credito_4x,42.57
mercadinho,2025-10-27,pix,1495.58
mercadinho,2025-10-27,debito,1066.51
mercadinho,2025-10-27,credito_vista,545.67
mercadinho,2025-10-27,credito_4x,100.76
mercadinho,2025-10-28,pix,1179.39
mercadinho,2025-10-28,debito,855.45
mercadinho,2025-10-28,credito_vista,569.68
mercadinho,2025-10-28,credito_4x,89.22
mercadinho,2025-10-29,pix,1164.59
mercadinho,2025-10-29,debito,950.77
mercadinho,2025-10-29,credito_vista,607.94
mercadinho,2025-10-29,credito_4x,134.57
mercadinho,2025-10-30,pix,1233.81
mercadinho,2025-10-30,debito,901.67
mercadinho,2025-10-30,credito_vista,684.94
mercadinho,2025-10-30,credito_4x,100.89
mercadinho,2025-10-31,pix,1261.03
mercadinho,2025-10-31,debito,1321.12
mercadinho,2025-10-31,credito_vista,787.2
mercadinho,2025-10-31,credito_4x,131.42
mercadinho,2025-11-01,pix,3539.52
mercadinho,2025-11-01,debito,2760.18
mercadinho,2025-11-01,credito_vista,1860.4
mercadinho,2025-11-01,credito_4x,270.72
mercadinho,2025-11-02,pix,1385.54
mercadinho,2025-11-02,debito,991.8
mercadinho,2025-11-02,credito_vista,566.62
mercadinho,2025-11-02,credito_4x,200.83
mercadinho,2025-11-03,pix,1695.15
mercadinho,2025-11-03,debito,1698.63
mercadinho,2025-11-03,credito_vista,775.4
mercadinho,2025-11-03,credito_4x,285.49
mercadinho,2025-11-04,pix,1863.99
mercadinho,2025-11-04,debito,1818.6
mercadinho,2025-11-04,credito_vista,1058.54
mercadinho,2025-11-04,credito_4x,108.68
mercadinho,2025-11-05,pix,2450.24
mercadinho,2025-11-05,debito,1804.27
mercadinho,2025-11-05,credito_vista,1214.26
mercadinho,2025-11-05,credito_4x,180.42
mercadinho,2025-11-06,pix,2134.98
mercadinho,2025-11-06,debito,1645.31
mercadinho,2025-11-06,credito_vista,1030.31
mercadinho,2025-11-06,credito_4x,226.35
mercadinho,2025-11-07,pix,3274.46
mercadinho,2025-11-07,debito,2597.45
mercadinho,2025-11-07,credito_vista,1707.61
mercadinho,2025-11-07,credito_4x,261.98
mercadinho,2025-11-08,pix,2723.56
mercadinho,2025-11-08,debito,2626.8
mercadinho,2025-11-08,credito_vista,1318.17
mercadinho,2025-11-08,credito_4x,320.76
mercadinho,2025-11-09,pix,1388.18
mercadinho,2025-11-09,debito,1246.3
mercadinho,2025-11-09,credito_vista,686.52
mercadinho,2025-11-09,credito_4x,122.62
mercadinho,2025-11-10,pix,2785.25
mercadinho,2025-11-10,debito,2423.41
mercadinho,2025-11-10,credito_vista,972.1
mercadinho,2025-11-10,credito_4x,156.48
mercadinho,2025-11-11,pix,1960.41
mercadinho,2025-11-11,debito,1306.87
mercadinho,2025-11-11,credito_vista,777.86
mercadinho,2025-11-11,credito_4x,199.68
mercadinho,2025-11-12,pix,1550.08
mercadinho,2025-11-12,debito,1175.43
mercadinho,2025-11-12,credito_vista,682.69
mercadinho,2025-11-12,credito_4x,98.3
mercadinho,2025-11-13,pix,1645.98
mercadinho,2025-11-13,debito,1343.33
mercadinho,2025-11-13,credito_vista,750.34
mercadinho,2025-11-13,credito_4x,139.51
mercadinho,2025-11-14,pix,2602.93
mercadinho,2025-11-14,debito,1784.77
mercadinho,2025-11-14,credito_vista,1232.95
mercadinho,2025-11-14,credito_4x,364.3
mercadinho,2025-11-15,pix,2178.11
mercadinho,2025-11-15,debito,1826.89
mercadinho,2025-11-15,credito_vista,1301.57
mercadinho,2025-11-15,credito_4x,216.35
mercadinho,2025-11-16,pix,1219.39
mercadinho,2025-11-16,debito,952.24
mercadinho,2025-11-16,credito_vista,572.5
mercadinho,2025-11-16,credito_4x,83.58
mercadinho,2025-11-17,pix,1767.77
mercadinho,2025-11-17,debito,1644.4
mercadinho,2025-11-17,credito_vista,741.22
mercadinho,2025-11-17,credito_4x,165.08
mercadinho,2025-11-18,pix,1619.52
mercadinho,2025-11-18,debito,1538.03
mercadinho,2025-11-18,credito_vista,826.8
mercadinho,2025-11-18,credito_4x,160.04
mercadinho,2025-11-19,pix,1459.12
mercadinho,2025-11-19,debito,1114.45
mercadinho,2025-11-19,credito_vista,719.63
mercadinho,2025-11-19,credito_4x,230.21
mercadinho,2025-11-20,pix,1901.53
mercadinho,2025-11-20,debito,1300.25
mercadinho,2025-11-20,credito_vista,709.9
mercadinho,2025-11-20,credito_4x,135.88
mercadinho,2025-11-21,pix,2147.2
mercadinho,2025-11-21,debito,1593.31
mercadinho,2025-11-21,credito_vista,884.32
mercadinho,2025-11-21,credito_4x,295.45
mercadinho,2025-11-22,pix,2521.99
mercadinho,2025-11-22,debito,2216.05
mercadinho,2025-11-22,credito_vista,1314.24
mercadinho,2025-11-22,credito_4x,129.3
mercadinho,2025-11-23,pix,1288.88
mercadinho,2025-11-23,debito,804.81
mercadinho,2025-11-23,credito_vista,434.48
mercadinho,2025-11-23,credito_4x,89.34
mercadinho,2025-11-24,pix,1815.79
mercadinho,2025-11-24,debito,1816.02
mercadinho,2025-11-24,credito_vista,969.38
mercadinho,2025-11-24,credito_4x,151.85
mercadinho,2025-11-25,pix,1132.73
mercadinho,2025-11-25,debito,1101.76
mercadinho,2025-11-25,credito_vista,596.97
mercadinho,2025-11-25,credito_4x,142.07
mercadinho,2025-11-26,pix,1240.71
mercadinho,2025-11-26,debito,896.86
mercadinho,2025-11-26,credito_vista,627.51
mercadinho,2025-11-26,credito_4x,73.85
mercadinho,2025-11-27,pix,1420.5
mercadinho,2025-11-27,debito,1160.94
