negocio,data,categoria,valor
mercadinho,2026-02-02,fornecedor,8136.91
mercadinho,2026-02-03,operacional,145.3
mercadinho,2026-02-04,operacional,145.3
mercadinho,2026-02-04,fornecedor,8136.91
mercadinho,2026-02-05,operacional,145.3
mercadinho,2026-02-05,folha,9444.62
mercadinho,2026-02-06,operacional,145.3
mercadinho,2026-02-06,fornecedor,8136.91
mercadinho,2026-02-07,operacional,145.3
mercadinho,2026-02-08,operacional,145.3
mercadinho,2026-02-09,operacional,145.3
mercadinho,2026-02-09,fornecedor,8136.91
mercadinho,2026-02-10,operacional,145.3
mercadinho,2026-02-10,aluguel,7265.1
mercadinho,2026-02-11,operacional,145.3
mercadinho,2026-02-11,fornecedor,8136.91
mercadinho,2026-02-12,operacional,145.3
mercadinho,2026-02-13,operacional,145.3
mercadinho,2026-02-13,fornecedor,8136.91
mercadinho,2026-02-14,operacional,145.3
mercadinho,2026-02-15,operacional,145.3
mercadinho,2026-02-16,operacional,145.3
mercadinho,2026-02-16,fornecedor,8136.91
mercadinho,2026-02-17,operacional,145.3
mercadinho,2026-02-18,operacional,145.3
mercadinho,2026-02-18,fornecedor,8136.91
mercadinho,2026-02-19,operacional,145.3
mercadinho,2026-02-20,operacional,145.3
mercadinho,2026-02-20,folha,9444.62
mercadinho,2026-02-20,imposto,5905.3
mercadinho,2026-02-20,fornecedor,8136.91
mercadinho,2026-02-21,operacional,145.3
mercadinho,2026-02-22,operacional,145.3
mercadinho,2026-02-23,operacional,145.3
mercadinho,2026-02-23,fornecedor,8136.91
mercadinho,2026-02-24,operacional,145.3
mercadinho,2026-02-25,operacional,145.3
mercadinho,2026-02-25,fornecedor,8136.91
mercadinho,2026-02-26,operacional,145.3
mercadinho,2026-02-27,operacional,145.3
mercadinho,2026-02-27,fornecedor,8136.91
mercadinho,2026-02-28,operacional,145.3
mercadinho,2026-03-01,operacional,145.3
mercadinho,2026-03-02,operacional,145.3
mercadinho,2026-03-02,fornecedor,8136.91
mercadinho,2026-03-03,operacional,145.3
mercadinho,2026-03-04,operacional,145.3
mercadinho,2026-03-04,fornecedor,8136.91
mercadinho,2026-03-05,operacional,145.3
mercadinho,2026-03-05,folha,9444.62
mercadinho,2026-03-06,operacional,145.3
mercadinho,2026-03-06,fornecedor,8136.91
mercadinho,2026-03-07,operacional,145.3
mercadinho,2026-03-08,operacional,145.3
mercadinho,2026-03-09,operacional,145.3
mercadinho,2026-03-09,fornecedor,8136.91
mercadinho,2026-03-10,operacional,145.3
mercadinho,2026-03-10,aluguel,7265.1
mercadinho,2026-03-11,operacional,145.3
mercadinho,2026-03-11,fornecedor,8136.91
mercadinho,2026-03-12,operacional,145.3
mercadinho,2026-03-13,operacional,145.3
mercadinho,2026-03-13,fornecedor,8136.91
mercadinho,2026-03-14,operacional,145.3
mercadinho,2026-03-15,operacional,145.3
mercadinho,2026-03-16,operacional,145.3
mercadinho,2026-03-16,fornecedor,8136.91
mercadinho,2026-03-17,operacional,145.3
mercadinho,2026-03-18,operacional,145.3
mercadinho,2026-03-18,fornecedor,8136.91
mercadinho,2026-03-19,operacional,145.3
mercadinho,2026-03-20,operacional,145.3
mercadinho,2026-03-20,folha,9444.62
mercadinho,2026-03-20,imposto,6198.64
mercadinho,2026-03-20,fornecedor,8136.91
mercadinho,2026-03-21,operacional,145.3
mercadinho,2026-03-22,operacional,145.3
mercadinho,2026-03-23,operacional,145.3
mercadinho,2026-03-23,fornecedor,8136.91
mercadinho,2026-03-24,operacional,145.3
mercadinho,2026-03-25,operacional,145.3
mercadinho,2026-03-25,fornecedor,8136.91
mercadinho,2026-03-26,operacional,145.3
mercadinho,2026-03-27,operacional,145.3
mercadinho,2026-03-27,fornecedor,8136.91
mercadinho,2026-03-28,operacional,145.3
mercadinho,2026-03-29,operacional,145.3
mercadinho,2026-03-30,operacional,145.3
mercadinho,2026-03-30,fornecedor,8136.91
mercadinho,2026-03-31,operacional,145.3
mercadinho,2026-04-01,operacional,145.3
mercadinho,2026-04-01,fornecedor,8136.91
mercadinho,2026-04-02,operacional,145.3
mercadinho,2026-04-03,operacional,145.3
mercadinho,2026-04-03,fornecedor,8136.91
mercadinho,2026-04-04,operacional,145.3
mercadinho,2026-04-05,operacional,145.3
mercadinho,2026-04-05,folha,9444.62
mercadinho,2026-04-06,operacional,145.3
mercadinho,2026-04-06,fornecedor,8136.91
mercadinho,2026-04-07,operacional,145.3
mercadinho,2026-04-08,operacional,145.3
mercadinho,2026-04-08,fornecedor,8136.91
mercadinho,2026-04-09,operacional,145.3
mercadinho,2026-04-10,operacional,145.3
mercadinho,2026-04-10,aluguel,7265.1
mercadinho,2026-04-10,fornecedor,8136.91
mercadinho,2026-04-11,operacional,145.3
mercadinho,2026-04-12,operacional,145.3
mercadinho,2026-04-13,operacional,145.3
mercadinho,2026-04-13,fornecedor,8136.91
mercadinho,2026-04-14,operacional,145.3
mercadinho,2026-04-15,operacional,145.3
mercadinho,2026-04-15,fornecedor,8136.91
mercadinho,2026-04-16,operacional,145.3
mercadinho,2026-04-17,operacional,145.3
mercadinho,2026-04-17,fornecedor,8136.91
mercadinho,2026-04-18,operacional,145.3
mercadinho,2026-04-19,operacional,145.3
mercadinho,2026-04-20,operacional,145.3
mercadinho,2026-04-20,folha,9444.62
mercadinho,2026-04-20,imposto,6039.52
mercadinho,2026-04-20,fornecedor,8136.91
mercadinho,2026-04-21,operacional,145.3
mercadinho,2026-04-22,operacional,145.3
mercadinho,2026-04-22,fornecedor,8136.91
mercadinho,2026-04-23,operacional,145.3
mercadinho,2026-04-24,operacional,145.3
mercadinho,2026-04-24,fornecedor,8136.91
mercadinho,2026-04-25,operacional,145.3
mercadinho,2026-04-26,operacional,145.3
mercadinho,2026-04-27,operacional,145.3
mercadinho,2026-04-27,fornecedor,8136.91
mercadinho,2026-04-28,operacional,145.3
mercadinho,2026-04-29,operacional,145.3
mercadinho,2026-04-29,fornecedor,8136.91
mercadinho,2026-04-30,operacional,145.3
mercadinho,2026-05-01,operacional,145.3
mercadinho,2026-05-01,fornecedor,8136.91
mercadinho,2026-05-02,operacional,145.3
mercadinho,2026-05-03,operacional,145.3
mercadinho,2026-05-04,operacional,145.3
mercadinho,2026-05-04,fornecedor,8136.91
mercadinho,2026-05-05,operacional,145.3
mercadinho,2026-05-05,folha,9444.62
mercadinho,2026-05-06,operacional,145.3
mercadinho,2026-05-06,fornecedor,8136.91
mercadinho,2026-05-07,operacional,145.3
mercadinho,2026-05-08,operacional,145.3
mercadinho,2026-05-08,fornecedor,8136.91
mercadinho,2026-05-09,operacional,145.3
mercadinho,2026-05-10,operacional,145.3
mercadinho,2026-05-10,aluguel,7265.1
mercadinho,2026-05-11,operacional,145.3
mercadinho,2026-05-11,fornecedor,8136.91
mercadinho,2026-05-12,operacional,145.3
mercadinho,2026-05-13,operacional,145.3
mercadinho,2026-05-13,fornecedor,8136.91
mercadinho,2026-05-14,operacional,145.3
mercadinho,2026-05-15,operacional,145.3
mercadinho,2026-05-15,fornecedor,8136.91
mercadinho,2026-05-16,operacional,145.3
mercadinho,2026-05-17,operacional,145.3
mercadinho,2026-05-18,operacional,145.3
mercadinho,2026-05-18,fornecedor,8136.91
mercadinho,2026-05-19,operacional,145.3
mercadinho,2026-05-20,operacional,145.3
mercadinho,2026-05-20,folha,9444.62
mercadinho,2026-05-20,imposto,6171.7
mercadinho,2026-05-20,fornecedor,8136.91
mercadinho,2026-05-21,operacional,145.3
mercadinho,2026-05-22,operacional,145.3
mercadinho,2026-05-22,fornecedor,8136.91
mercadinho,2026-05-23,operacional,145.3
mercadinho,2026-05-24,operacional,145.3
mercadinho,2026-05-25,operacional,145.3
mercadinho,2026-05-25,fornecedor,8136.91
mercadinho,2026-05-26,operacional,145.3
mercadinho,2026-05-27,operacional,145.3
mercadinho,2026-05-27,fornecedor,8136.91
mercadinho,2026-05-28,operacional,145.3
mercadinho,2026-05-29,operacional,145.3
mercadinho,2026-05-29,fornecedor,8136.91
mercadinho,2026-05-30,operacional,145.3
mercadinho,2026-05-31,operacional,145.3
mercadinho,2026-06-01,operacional,145.3
mercadinho,2026-06-01,fornecedor,8136.91
mercadinho,2026-06-02,operacional,145.3
mercadinho,2026-06-03,operacional,145.3
mercadinho,2026-06-03,fornecedor,8136.91
mercadinho,2026-06-04,operacional,145.3
mercadinho,2026-06-05,operacional,145.3
mercadinho,2026-06-05,folha,9444.62
mercadinho,2026-06-05,fornecedor,8136.91
mercadinho,2026-06-06,operacional,145.3
mercadinho,2026-06-07,operacional,145.3
mercadinho,2026-06-08,operacional,145.3
mercadinho,2026-06-08,fornecedor,8136.91
mercadinho,2026-06-09,operacional,145.3
mercadinho,2026-06-10,operacional,145.3
mercadinho,2026-06-10,aluguel,7265.1
mercadinho,2026-06-10,fornecedor,8136.91
mercadinho,2026-06-11,operacional,145.3
mercadinho,2026-06-12,operacional,145.3
mercadinho,2026-06-12,fornecedor,8136.91
mercadinho,2026-06-13,operacional,145.3
mercadinho,2026-06-14,operacional,145.3
mercadinho,2026-06-15,operacional,145.3
mercadinho,2026-06-15,fornecedor,8136.91
mercadinho,2026-06-16,operacional,145.3
mercadinho,2026-06-17,operacional,145.3
mercadinho,2026-06-17,fornecedor,8136.91
mercadinho,2026-06-18,operacional,145.3
mercadinho,2026-06-19,operacional,145.3
mercadinho,2026-06-19,fornecedor,8136.91
mercadinho,2026-06-20,operacional,145.3
mercadinho,2026-06-20,folha,9444.62
mercadinho,2026-06-20,imposto,5969.54
mercadinho,2026-06-21,operacional,145.3
mercadinho,2026-06-22,operacional,145.3
mercadinho,2026-06-22,fornecedor,8136.91
mercadinho,2026-06-23,operacional,145.3
mercadinho,2026-06-24,operacional,145.3
mercadinho,2026-06-24,fornecedor,8136.91
mercadinho,2026-06-25,operacional,145.3
mercadinho,2026-06-26,operacional,145.3
mercadinho,2026-06-26,fornecedor,8136.91
mercadinho,2026-06-27,operacional,145.3
mercadinho,2026-06-28,operacional,145.3
mercadinho,2026-06-29,operacional,145.3
mercadinho,2026-06-29,fornecedor,8136.91
mercadinho,2026-06-30,operacional,145.3
mercadinho,2026-07-01,operacional,145.3
mercadinho,2026-07-01,fornecedor,8136.91
mercadinho,2026-07-02,operacional,145.3
mercadinho,2026-07-03,operacional,145.3
mercadinho,2026-07-03,fornecedor,8136.91
mercadinho,2026-07-04,operacional,145.3
mercadinho,2026-07-05,operacional,145.3
mercadinho,2026-07-05,folha,9444.62
mercadinho,2026-07-06,operacional,145.3
mercadinho,2026-07-06,fornecedor,8136.91
mercadinho,2026-07-07,operacional,145.3
mercadinho,2026-07-08,operacional,145.3
mercadinho,2026-07-08,fornecedor,8136.91
mercadinho,2026-07-09,operacional,145.3
mercadinho,2026-07-10,operacional,145.3
mercadinho,2026-07-10,aluguel,7265.1
mercadinho,2026-07-10,fornecedor,8136.91
mercadinho,2026-07-11,operacional,145.3
mercadinho,2026-07-12,operacional,145.3
mercadinho,2026-07-13,operacional,145.3
mercadinho,2026-07-13,fornecedor,8136.91
mercadinho,2026-07-14,operacional,145.3
mercadinho,2026-07-15,operacional,145.3
mercadinho,2026-07-15,fornecedor,8136.91
mercadinho,2026-07-16,operacional,145.3
mercadinho,2026-07-17,operacional,145.3
mercadinho,2026-07-17,fornecedor,8136.91
mercadinho,2026-07-18,operacional,145.3
mercadinho,2026-07-19,operacional,145.3
mercadinho,2026-07-20,operacional,145.3
mercadinho,2026-07-20,folha,9444.62
mercadinho,2026-07-20,imposto,5490.58
mercadinho,2026-07-20,fornecedor,8136.91
mercadinho,2026-07-21,operacional,145.3
mercadinho,2026-07-22,operacional,145.3
mercadinho,2026-07-22,fornecedor,8136.91
mercadinho,2026-07-23,operacional,145.3
mercadinho,2026-07-24,operacional,145.3
mercadinho,2026-07-24,fornecedor,8136.91
mercadinho,2026-07-25,operacional,145.3
mercadinho,2026-07-26,operacional,145.3
mercadinho,2026-07-27,operacional,145.3
mercadinho,2026-07-27,fornecedor,8136.91
mercadinho,2026-07-28,operacional,145.3
mercadinho,2026-07-29,operacional,145.3
mercadinho,2026-07-29,fornecedor,8136.91
mercadinho,2026-07-30,operacional,145.3
mercadinho,2026-07-31,operacional,145.3
mercadinho,2026-07-31,fornecedor,8136.91
mercadinho,2026-08-01,operacional,145.3
mercadinho,2026-08-02,operacional,145.3
mercadinho,2026-08-03,operacional,145.3
mercadinho,2026-08-03,fornecedor,8136.91
mercadinho,2026-08-04,operacional,145.3
mercadinho,2026-08-05,operacional,145.3
mercadinho,2026-08-05,folha,9444.62
mercadinho,2026-08-05,fornecedor,8136.91
mercadinho,2026-08-06,operacional,145.3
mercadinho,2026-08-07,operacional,145.3
mercadinho,2026-08-07,fornecedor,8136.91
mercadinho,2026-08-08,operacional,145.3
mercadinho,2026-08-09,operacional,145.3
mercadinho,2026-08-10,operacional,145.3
mercadinho,2026-08-10,aluguel,7265.1
mercadinho,2026-08-10,fornecedor,8136.91
mercadinho,2026-08-11,operacional,145.3
mercadinho,2026-08-12,operacional,145.3
mercadinho,2026-08-12,fornecedor,8136.91
mercadinho,2026-08-13,operacional,145.3
mercadinho,2026-08-14,operacional,145.3
mercadinho,2026-08-14,fornecedor,8136.91
mercadinho,2026-08-15,operacional,145.3
mercadinho,2026-08-16,operacional,145.3
mercadinho,2026-08-17,operacional,145.3
mercadinho,2026-08-17,fornecedor,8136.91
mercadinho,2026-08-18,operacional,145.3
mercadinho,2026-08-19,operacional,145.3
mercadinho,2026-08-19,fornecedor,8136.91
mercadinho,2026-08-20,operacional,145.3
mercadinho,2026-08-20,folha,9444.62
mercadinho,2026-08-20,imposto,5397.78
mercadinho,2026-08-21,operacional,145.3
mercadinho,2026-08-21,fornecedor,8136.91
mercadinho,2026-08-22,operacional,145.3
mercadinho,2026-08-23,operacional,145.3
mercadinho,2026-08-24,operacional,145.3
mercadinho,2026-08-24,fornecedor,8136.91
mercadinho,2026-08-25,operacional,145.3
mercadinho,2026-08-26,operacional,145.3
mercadinho,2026-08-26,fornecedor,8136.91
mercadinho,2026-08-27,operacional,145.3
mercadinho,2026-08-28,operacional,145.3
mercadinho,2026-08-28,fornecedor,8136.91
mercadinho,2026-08-29,operacional,145.3
mercadinho,2026-08-30,operacional,145.3
mercadinho,2026-08-31,operacional,145.3
mercadinho,2026-08-31,fornecedor,8136.91
mercadinho,2026-09-01,operacional,145.3
mercadinho,2026-09-02,operacional,145.3
mercadinho,2026-09-02,fornecedor,8136.91
mercadinho,2026-09-03,operacional,145.3
mercadinho,2026-09-04,operacional,145.3
mercadinho,2026-09-04,fornecedor,8136.91
mercadinho,2026-09-05,operacional,145.3
mercadinho,2026-09-05,folha,9444.62
mercadinho,2026-09-06,operacional,145.3
mercadinho,2026-09-07,operacional,145.3
mercadinho,2026-09-07,fornecedor,8136.91
mercadinho,2026-09-08,operacional,145.3
mercadinho,2026-09-09,operacional,145.3
mercadinho,2026-09-09,fornecedor,8136.91
mercadinho,2026-09-10,operacional,145.3
mercadinho,2026-09-10,aluguel,7265.1
mercadinho,2026-09-11,operacional,145.3
mercadinho,2026-09-11,fornecedor,8136.91
mercadinho,2026-09-12,operacional,145.3
mercadinho,2026-09-13,operacional,145.3
mercadinho,2026-09-14,operacional,145.3
mercadinho,2026-09-14,fornecedor,8136.91
